row_id,candidate_id,block_id,x,y,h,p_star,right_endpoint,E_theta,E_theta_sign,Q_R2Q,scale_denominator,R_R2Q_reconstructed,channel,post_P0_flag,finite_zone_flag,near_forbidden_flag,forbidden_flag
rawr2q_00011,cand_00011,12,3279709,3278912,797,3279709,3279709.0,-166.86828088206357,negative,0.1060058846880691,6354.78315956471,673.6444108305001,negative_transferred_repaid,False,True,False,False
rawr2q_00012,cand_00012,13,42899,42898,1,42899,42899.0,9.666603794621116,positive,0.0968247715409328,113.77643651142559,11.016377471960228,positive_harmless,False,True,False,False
rawr2q_00013,cand_00013,14,1195591,1195386,205,1195669,1195591.0,18.90523282037472,positive,0.0899443884131837,2803.974775684992,252.20179632498053,positive_harmless,False,True,False,False
rawr2q_00014,cand_00014,15,43133,43132,1,43133,43133.0,9.672043644375696,positive,0.0943896668138165,113.8925155474597,10.750276595112135,positive_harmless,False,True,False,False
rawr2q_00015,cand_00015,16,58309,58308,1,58309,58309.0,9.973511734352114,positive,0.0939517191622745,120.41795978396352,11.313474339717006,positive_harmless,False,True,False,False
rawr2q_00016,cand_00016,17,59333,59332,1,59333,59333.0,9.990920922612805,positive,0.0929815072257821,120.80034272712787,11.232197940159395,positive_harmless,False,True,False,False
rawr2q_00017,cand_00017,18,3241093,3239129,1964,3241093,3241093.0,-165.06704136906455,negative,0.159654089699117,9959.931532590872,1590.143802301327,negative_transferred_repaid,False,True,False,False
rawr2q_00018,cand_00018,19,1515197,1513853,1344,1515197,1515197.0,-63.24655312102391,negative,0.1510851987794436,7424.614187859693,1121.749310433459,negative_transferred_repaid,False,True,False,False
rawr2q_00019,cand_00019,20,58511,58510,1,58511,58511.0,9.97697004973177,positive,0.0923670994574258,120.4938714727083,11.12966941032993,positive_harmless,False,True,False,False
rawr2q_00020,cand_00020,21,30847123,30831334,15789,30847123,30847123.0,-424.33160930738086,negative,0.338124053326903,37366.399083278666,12634.478316268855,negative_transferred_repaid,False,True,False,False
rawr2q_00021,cand_00021,22,60209,60208,1,60209,60209.0,10.005577121783782,positive,0.0940510554686493,121.12272778353059,11.391720389282945,positive_harmless,False,True,False,False
rawr2q_00022,cand_00022,23,354553,354550,3,354619,354553.0,22.55722059933116,positive,0.0920232096308952,282.8399310693702,26.027838268784606,positive_harmless,False,True,False,False
rawr2q_00023,cand_00023,24,180619079,180557417,61662,180619079,180619079.0,-1166.673386312199,negative,0.5459231094474968,89755.2548180161,48999.467799503764,negative_transferred_repaid,False,True,False,False
rawr2q_00024,cand_00024,25,109813367,109790208,23159,109813367,109813367.0,-719.8064293124298,negative,0.3557665519303423,52164.39294669296,18558.346212184424,negative_transferred_repaid,False,True,False,False
rawr2q_00025,cand_00025,26,230563,230560,3,230647,230563.0,21.69655017143579,positive,0.0944180902326222,264.11869696278075,24.93758296195443,positive_harmless,False,True,False,False
rawr2q_00026,cand_00026,27,1192781,1192323,458,1192781,1192781.0,-38.252494546276125,negative,0.0967472985369818,4189.669828156048,405.3392376359985,negative_transferred_repaid,False,True,False,False
rawr2q_00027,cand_00027,28,109670797,109660803,9994,109670797,109670797.0,-700.5003791113922,negative,0.2345732370876761,34262.81003604829,8037.138261875964,negative_transferred_repaid,False,True,False,False
rawr2q_00028,cand_00028,29,3456977,3455716,1261,3456977,3456977.0,-56.54292508843059,negative,0.1341559286414388,8049.543999669534,1079.894050415788,negative_transferred_repaid,False,True,False,False
rawr2q_00029,cand_00029,30,4994789,4991760,3029,4994789,4994789.0,-113.94054074237602,negative,0.1879865387221068,13092.975670345444,2461.303177840996,negative_transferred_repaid,False,True,False,False
rawr2q_00030,cand_00030,31,7108243,7105465,2778,7108243,7108243.0,-80.20709910296955,negative,0.1766899326140388,13119.040415432122,2318.0023669635534,negative_transferred_repaid,False,True,False,False
rawr2q_00031,cand_00031,32,3293113,3292080,1033,3293113,3293113.0,-117.56184933337444,negative,0.1154116378424172,7238.654174546005,835.424934059205,negative_transferred_repaid,False,True,False,False
rawr2q_00032,cand_00032,33,1197619,1197615,4,1197697,1197619.0,23.99169028406876,positive,0.0726584885625681,391.7710552695081,28.465492738444787,positive_harmless,False,True,False,False
rawr2q_00033,cand_00033,34,127,126,1,127,127.0,3.844187086458591,positive,0.2157084836048593,23.466148528612173,5.061847315153332,positive_harmless,False,True,False,False
rawr2q_00034,cand_00034,35,354953,354952,1,354953,354953.0,11.779740665326448,positive,0.080127585396028,163.3217714729985,13.086579190733259,positive_harmless,False,True,False,False
rawr2q_00035,cand_00035,36,39707851,39704004,3847,39707851,39707851.0,-452.5803398765943,negative,0.1623741874086595,18988.52495688672,3083.246309963532,negative_transferred_repaid,False,True,False,False
rawr2q_00036,cand_00036,37,1657,1656,1,1657,1657.0,6.412764017426562,positive,0.1389495863976313,54.94907037805399,7.635150601964936,positive_harmless,False,True,False,False
rawr2q_00037,cand_00037,38,155921,155920,1,156007,155921.0,10.957104747706284,positive,0.0868104441327406,142.98554076951442,12.412638298761633,positive_harmless,False,True,False,False
rawr2q_00038,cand_00038,39,39690667,39682692,7975,39690667,39690667.0,-364.0109776889212,negative,0.2349256240499423,27338.45670681034,6422.504002409749,negative_transferred_repaid,False,True,False,False
rawr2q_00039,cand_00039,40,30417481,30409154,8327,30417481,30417481.0,-228.7179970545885,negative,0.24963148266117,27092.02425604648,6763.0221833292635,negative_transferred_repaid,False,True,False,False
rawr2q_00040,cand_00040,41,604672261,604520611,151650,604672261,604672261.0,-1617.0683062109456,negative,0.7568596623500748,159217.93201370913,120505.63026397306,negative_transferred_repaid,True,False,True,False
rawr2q_00041,cand_00041,42,7117417,7115469,1948,7117417,7117417.0,-117.76229972501552,negative,0.1460888226947264,10987.564348763462,1605.1603399934024,negative_transferred_repaid,False,True,False,False
rawr2q_00042,cand_00042,43,12781267,12779528,1739,12781267,12781267.0,-151.7480364006467,negative,0.1300675391522673,11166.105385346242,1452.347849386865,negative_transferred_repaid,False,True,False,False
rawr2q_00043,cand_00043,44,109588091,109577354,10737,109588091,109588091.0,-629.3445955758762,negative,0.2415685632788372,35510.71249892,8578.27179937195,negative_transferred_repaid,False,True,False,False
rawr2q_00044,cand_00044,45,12836777,12833438,3339,12836777,12836777.0,-163.66723291570224,negative,0.1752468754780604,15480.68399898904,2712.9415010860344,negative_transferred_repaid,False,True,False,False
rawr2q_00045,cand_00045,46,618029,618028,1,618029,618029.0,12.3342906609052,positive,0.0748436752518515,177.80330742950363,13.307452999958885,positive_harmless,False,True,False,False
rawr2q_00046,cand_00046,47,12807413,12805898,1515,12807413,12807413.0,-205.7621329185172,negative,0.1184377830877646,10424.775595424973,1234.687310709565,negative_transferred_repaid,False,True,False,False
rawr2q_00047,cand_00047,48,3440630,3439819,811,3440807,3440630.0,46.90968440981942,positive,0.1225172337511368,6451.395072088945,790.4070780680534,positive_harmless,False,True,False,False
rawr2q_00048,cand_00048,49,33902159,33888759,13400,33902159,33902159.0,-291.8733586694325,negative,0.3075518627750951,34801.659555293445,10703.315223895188,negative_transferred_repaid,False,True,False,False
rawr2q_00049,cand_00049,50,3457967,3457512,455,3457967,3457967.0,-93.6529697629686,negative,0.0793601948576568,4835.439485065229,383.74141975718425,negative_transferred_repaid,False,True,False,False
rawr2q_00050,cand_00050,51,12842173,12840082,2091,12842173,12842173.0,-192.29332879440085,negative,0.1392439305539144,12251.274041864273,1705.9155518823231,negative_transferred_repaid,False,True,False,False
rawr2q_00051,cand_00051,52,1512479,1512478,1,1512479,1512479.0,13.229260584493224,positive,0.0713499660129912,202.4718567814125,14.446360099941005,positive_harmless,False,True,False,False
rawr2q_00052,cand_00052,53,356173,356170,3,356243,356173.0,22.56633807844032,positive,0.0917954514179663,283.0422282278585,25.981989110523315,positive_harmless,False,True,False,False
rawr2q_00053,cand_00053,54,7112297,7110038,2259,7112297,7112297.0,-113.30394854654696,negative,0.1547550134720171,11831.108968329036,1830.9234277826622,negative_transferred_repaid,False,True,False,False
rawr2q_00054,cand_00054,55,12895717,12894136,1581,12895717,12895717.0,-156.60587200935356,negative,0.1217247995908262,10658.373512699049,1297.388379797462,negative_transferred_repaid,False,True,False,False
rawr2q_00055,cand_00055,56,1511449,1511046,403,1511527,1511449.0,9.625130217388572,positive,0.0952884508457212,4064.234459289399,387.2746054994842,positive_harmless,False,True,False,False
rawr2q_00056,cand_00056,57,179620853,179616870,3983,179620853,179620853.0,-637.8829200418768,negative,0.1434186712486546,22798.328181941317,3269.7059345447788,negative_transferred_repaid,False,True,False,False
rawr2q_00057,cand_00057,58,1188361,1188358,3,1188511,1188361.0,24.97616952660599,positive,0.0833294497303515,338.9105026775217,28.241225695954704,positive_harmless,False,True,False,False
rawr2q_00058,cand_00058,59,293,292,1,293,293.0,4.680172609017068,positive,0.1707575979731007,32.26436086822776,5.509384761995878,positive_harmless,False,True,False,False
rawr2q_00059,cand_00059,60,3290983,3290975,8,3291137,3290983.0,37.02008815604045,positive,0.0730965487832678,636.9684498607004,46.560195368645154,positive_harmless,False,True,False,False
rawr2q_00060,cand_00060,61,1190071,1190068,3,1190143,1190071.0,24.97904537377347,positive,0.0832943901091022,338.97699830192045,28.234882334572635,positive_harmless,False,True,False,False
rawr2q_00061,cand_00061,62,113166227,113154493,11734,113166227,113166227.0,-570.3217879884924,negative,0.2503069484559692,37251.7887447083,9324.381565214353,negative_transferred_repaid,False,True,False,False
rawr2q_00062,cand_00062,63,30816007,30813688,2319,30816007,30816007.0,-215.2921471839013,negative,0.1321516982536188,14318.696200672357,1892.2400196964913,negative_transferred_repaid,False,True,False,False
rawr2q_00063,cand_00063,64,604810421,604757400,53021,604810421,604810421.0,-1034.3984432700745,negative,0.4494568065190746,94146.57875745282,42314.82063302129,negative_transferred_repaid,True,False,False,False
rawr2q_00064,cand_00064,65,3438889,3438886,3,3439001,3438889.0,27.10131744255433,positive,0.0792717980142518,392.34989421612295,31.10228156521356,positive_harmless,False,True,False,False
rawr2q_00065,cand_00065,66,1196077,1196076,1,1196077,1196077.0,12.994557592691232,positive,0.0711424243631883,195.8476422151518,13.9330760730002,positive_harmless,False,True,False,False
rawr2q_00066,cand_00066,67,39699197,39695992,3205,39699197,39699197.0,-265.53724747196566,negative,0.1495716452263878,17331.38752935575,2592.28414682184,negative_transferred_repaid,False,True,False,False
rawr2q_00067,cand_00067,68,1192069,1192068,1,1192069,1192069.0,12.991201010838148,positive,0.0712244136304279,195.75370572567843,13.942442906294783,positive_harmless,False,True,False,False
rawr2q_00068,cand_00068,69,108581987,108578163,3824,108581987,108581987.0,-400.9453068567673,negative,0.1469597990717331,21171.12783884155,3111.304693318129,negative_transferred_repaid,False,True,False,False
rawr2q_00069,cand_00069,70,12847921,12847029,892,12847921,12847921.0,-139.04176855224262,negative,0.0908608054490663,8002.218601068224,727.0880274725595,negative_transferred_repaid,False,True,False,False
rawr2q_00070,cand_00070,71,1191481,1191480,1,1191481,1191481.0,12.990707629107597,positive,0.0710316103925829,195.7398999631695,13.903720312467009,positive_harmless,False,True,False,False
rawr2q_00071,cand_00071,72,12843647,12843190,457,12843647,12843647.0,-113.26485440576494,negative,0.0679786634633438,5727.543924457782,389.350780912235,negative_transferred_repaid,False,True,False,False
rawr2q_00072,cand_00072,73,40882169,40877269,4900,40882169,40882169.0,-220.51959869872007,negative,0.1837301433813745,21501.749239974473,3950.51947081087,negative_transferred_repaid,False,True,False,False
rawr2q_00073,cand_00073,74,1186291,1186290,1,1186291,1186291.0,12.986342191006576,positive,0.0716803042452162,195.61776788393058,14.021941117690226,positive_harmless,False,True,False,False
rawr2q_00074,cand_00074,75,113195507,113182659,12848,113195507,113195507.0,-330.4150379443963,negative,0.2647255241959858,38981.08925283357,10319.289286186873,negative_transferred_repaid,False,True,False,False
rawr2q_00075,cand_00075,76,2879,2878,1,2879,2879.0,6.965198290612176,positive,0.1282261417306278,63.444383808771136,8.135228550275835,positive_harmless,False,True,False,False
rawr2q_00076,cand_00076,77,39674417,39673239,1178,39674417,39674417.0,-198.21267981504025,negative,0.0933658727593846,10506.57015195914,980.9550919453652,negative_transferred_repaid,False,True,False,False
rawr2q_00077,cand_00077,78,3441797,3441229,568,3441797,3441797.0,-56.25170384278789,negative,0.0865309897820664,5399.256757814914,467.20303134123526,negative_transferred_repaid,False,True,False,False
rawr2q_00078,cand_00078,79,109546081,109535495,10586,109546081,109546081.0,-330.4584709322444,negative,0.2408302537232801,35258.66498963759,8491.353235398554,negative_transferred_repaid,False,True,False,False
rawr2q_00079,cand_00079,80,1198513,1198510,3,1198607,1198513.0,24.993182690643494,positive,0.0831464357639209,339.32051051026895,28.213291030522925,positive_harmless,False,True,False,False
rawr2q_00080,cand_00080,81,1512197,1512196,1,1512197,1512197.0,13.22907411823977,positive,0.0705955645536329,202.4665502623609,14.29324041899786,positive_harmless,False,True,False,False
rawr2q_00081,cand_00081,82,12782500,12782006,494,12782599,12782500.0,-68.54730774172731,negative,0.0796044258439215,5951.424621706459,473.7597399643204,negative_transferred_repaid,False,True,False,False
rawr2q_00082,cand_00082,83,42923,42922,1,42923,42923.0,9.66716309178561,positive,0.0952612074725035,113.78836842675315,10.839617372658598,positive_harmless,False,True,False,False
rawr2q_00083,cand_00083,84,617579,617578,1,617579,617579.0,12.33356227452393,positive,0.0752538383487422,177.78388292860774,13.378919586921155,positive_harmless,False,True,False,False
rawr2q_00084,cand_00084,85,10357,10356,1,10357,10357.0,8.24541789858888,positive,0.1086725867349362,85.47775211954762,9.289088431118914,positive_harmless,False,True,False,False
rawr2q_00085,cand_00085,86,15859,15858,1,15859,15859.0,8.6714924414986,positive,0.1069835705399953,93.53776604596456,10.007004191932026,positive_harmless,False,True,False,False
rawr2q_00086,cand_00086,87,109467389,109460158,7231,109467389,109467389.0,-178.26963014023477,negative,0.2045445847739718,29138.378630648243,5960.097557992718,negative_transferred_repaid,False,True,False,False
rawr2q_00087,cand_00087,88,3290641,3290318,323,3290641,3290641.0,-37.87575835699317,negative,0.0705553720204413,4047.3006386062534,285.55880223543386,negative_transferred_repaid,False,True,False,False
rawr2q_00088,cand_00088,89,1188149,1188148,1,1188149,1188149.0,12.987907191915609,positive,0.0739495641263946,195.6615476096444,14.469086162029008,positive_harmless,False,True,False,False
rawr2q_00089,cand_00089,90,179641471,179630689,10782,179641471,179641471.0,-461.50121601656247,negative,0.2296201708973325,37510.49169286766,8613.165512959244,negative_transferred_repaid,False,True,False,False
rawr2q_00090,cand_00090,91,179602723,179595316,7407,179602723,179602723.0,-450.7172966904154,negative,0.1917202756433797,31089.547940237317,5960.496700730366,negative_transferred_repaid,False,True,False,False
rawr2q_00091,cand_00091,92,3453943,3453942,1,3453943,3453943.0,14.055027034946916,positive,0.0687276505309807,226.65383902298257,15.577385839876703,positive_harmless,False,True,False,False
rawr2q_00092,cand_00092,93,1188839,1188838,1,1188839,1188839.0,12.988487758598636,positive,0.0717695715648134,195.67778977246394,14.043711136719361,positive_harmless,False,True,False,False
rawr2q_00093,cand_00093,94,618119,618118,1,618119,618119.0,12.334436274537484,positive,0.0765541684740735,177.80719075970106,13.611881637319879,positive_harmless,False,True,False,False
rawr2q_00094,cand_00094,95,178011341,178005997,5344,178011341,178011341.0,-366.6962581891348,negative,0.1648839859416764,26382.72377242652,4350.088655595906,negative_transferred_repaid,False,True,False,False
rawr2q_00095,cand_00095,96,3438637,3438262,375,3438637,3438637.0,-28.83790962671685,negative,0.0753076301542394,4386.543471100524,330.34019337713175,negative_transferred_repaid,False,True,False,False
rawr2q_00096,cand_00096,97,30981239,30980149,1090,30981239,30981239.0,-175.80966234322875,negative,0.0903727573504991,9822.80843096036,887.7142828316174,negative_transferred_repaid,False,True,False,False
rawr2q_00097,cand_00097,98,33843191,33842396,795,33843191,33843191.0,-188.19672853522707,negative,0.0761893412087709,8475.081958908948,645.7109111396123,negative_transferred_repaid,False,True,False,False
rawr2q_00098,cand_00098,99,4991034,4990677,357,4991101,4991034.0,-17.691366021948568,negative,0.076175182058325,4494.49845025331,342.3692377089055,negative_transferred_repaid,False,True,False,False
rawr2q_00099,cand_00099,100,6421,6420,1,6421,6421.0,7.767329147794049,positive,0.1159896775054861,76.86606038575913,8.915669555261422,positive_harmless,False,True,False,False
rawr2q_00100,cand_00100,101,1510643,1510642,1,1510643,1510643.0,13.228045945966745,positive,0.070535407834942,202.43729144054066,14.278996912759549,positive_harmless,False,True,False,False
rawr2q_00101,cand_00101,102,33477793,33476547,1246,33477793,33477793.0,-154.43846648475437,negative,0.096662723146914,10596.814623892416,1024.3169582284822,negative_transferred_repaid,False,True,False,False
rawr2q_00102,cand_00102,103,33824779,33823778,1001,33824779,33824779.0,-12.808745615198404,negative,0.0986530057695944,9509.334343228942,938.1244158275671,negative_transferred_repaid,False,True,False,False
rawr2q_00103,cand_00103,104,30358319,30357034,1285,30358319,30358319.0,-165.14358633355937,negative,0.097634505621578,10640.21954391273,1038.8525748749714,negative_transferred_repaid,False,True,False,False
rawr2q_00104,cand_00104,105,604432601,604410439,22162,604432601,604432601.0,-688.5913402072983,negative,0.2914811871626422,60863.681401035305,17740.618109862597,negative_transferred_repaid,True,False,False,False
rawr2q_00105,cand_00105,106,479,478,1,479,479.0,5.171700597410915,positive,0.1648068982246287,38.08988826408224,6.277476338526081,positive_harmless,False,True,False,False
rawr2q_00106,cand_00106,107,231701,231700,1,231701,231701.0,11.35320302633692,positive,0.0810551545684911,152.60162500989966,12.369148302580335,positive_harmless,False,True,False,False
rawr2q_00107,cand_00107,108,39634747,39633125,1622,39634747,39634747.0,-169.89877765908955,negative,0.1078488246263689,12327.189698576536,1329.472919937762,negative_transferred_repaid,False,True,False,False
rawr2q_00108,cand_00108,109,33492847,33491912,935,33492847,33492847.0,-137.96589757999288,negative,0.0863386781827271,9180.041793874834,792.5926741453441,negative_transferred_repaid,False,True,False,False
rawr2q_00109,cand_00109,110,39655321,39654336,985,39655321,39655321.0,-127.70959529037896,negative,0.0882379519127139,9606.883714235315,847.69174320773,negative_transferred_repaid,False,True,False,False
rawr2q_00110,cand_00110,111,30780011,30777698,2313,30780011,30780011.0,-140.46546636399898,negative,0.1309387070981607,14298.222183973307,1872.1907265717043,negative_transferred_repaid,False,True,False,False
rawr2q_00111,cand_00111,112,3459077,3459076,1,3459077,3459077.0,14.056512348440547,positive,0.067178289113327,226.69856409874268,15.229221680601428,positive_harmless,False,True,False,False
rawr2q_00112,cand_00112,113,30784249,30783029,1220,30784249,30784249.0,-133.72293008495535,negative,0.0966458075650577,10384.392045996461,1003.6079553574897,negative_transferred_repaid,False,True,False,False
rawr2q_00113,cand_00113,114,359419,359416,3,359477,359419.0,22.58448267109209,positive,0.0897827713986883,283.4425592301818,25.448258500022582,positive_harmless,False,True,False,False
rawr2q_00114,cand_00114,115,3453551,3453550,1,3453551,3453551.0,14.054913535029169,positive,0.0680235969848095,226.65042154720445,15.41757693176422,positive_harmless,False,True,False,False
rawr2q_00115,cand_00115,116,12830269,12829371,898,12830269,12830269.0,-46.90137454561159,negative,0.0962426881171498,8027.738060865798,772.6110904780799,negative_transferred_repaid,False,True,False,False
rawr2q_00116,cand_00116,117,17992177,17991472,705,17992327,17992177.0,-3.3720180676377822,negative,0.0927710098591296,7409.880863717906,687.4221306629497,negative_transferred_repaid,False,True,False,False
rawr2q_00117,cand_00117,118,179650181,179648340,1841,179650181,179650181.0,-377.4982097341908,negative,0.0958698914280892,15500.018024528928,1485.985045145014,negative_transferred_repaid,False,True,False,False
rawr2q_00118,cand_00118,119,1513271,1513270,1,1513271,1513271.0,13.2297840910738,positive,0.0705260023814927,202.48675527857705,14.280581384997655,positive_harmless,False,True,False,False
rawr2q_00119,cand_00119,120,108561281,108557409,3872,108561281,108561281.0,-263.9525918434665,negative,0.1470745643860575,21303.147501672913,3133.151138860473,negative_transferred_repaid,False,True,False,False
rawr2q_00120,cand_00120,121,108842081,108840439,1642,108842081,108842081.0,-217.0841446013817,negative,0.0996639793175021,13876.627601038987,1382.9999262266283,negative_transferred_repaid,False,True,False,False
rawr2q_00121,cand_00121,122,30418643,30418642,1,30418643,30418643.0,16.230566234990423,positive,0.0587452641225273,296.89241277839204,17.441023204641038,positive_harmless,False,True,False,False
rawr2q_00122,cand_00122,123,3277217,3277216,1,3277217,3277217.0,14.0025051445914,positive,0.0681011679331808,225.07516061349145,15.327881310527022,positive_harmless,False,True,False,False
rawr2q_00123,cand_00123,124,30340831,30340827,4,30340987,30340831.0,30.456009776270783,positive,0.0597199396392292,593.6086614387333,35.450273430444796,positive_harmless,False,True,False,False
rawr2q_00124,cand_00124,125,33827861,33826320,1541,33827861,33827861.0,-102.04793904212896,negative,0.110098889929409,11798.830513831439,1299.0381420380797,negative_transferred_repaid,False,True,False,False
rawr2q_00125,cand_00125,126,40847383,40847382,1,40847383,40847383.0,16.525353313570633,positive,0.057385037625347,307.1380087654812,17.625126189181294,positive_harmless,False,True,False,False
rawr2q_00126,cand_00126,127,3236861,3236860,1,3236861,3236861.0,13.990114590991642,positive,0.0687664195967628,224.7035354510605,15.452057603703691,positive_harmless,False,True,False,False
rawr2q_00127,cand_00127,128,187449539,187440181,9358,187449539,187449539.0,-385.9233859879023,negative,0.2128199890626043,35102.39969381473,7470.492318908816,negative_transferred_repaid,False,True,False,False
rawr2q_00128,cand_00128,129,40874291,40872504,1787,40874291,40874291.0,-139.55697264443688,negative,0.1130432056909814,12984.59708238197,1467.820478798222,negative_transferred_repaid,False,True,False,False
rawr2q_00129,cand_00129,130,109678603,109674416,4187,109678603,109678603.0,-243.7212716620761,negative,0.1528036364238857,22177.272130943267,3388.767827570228,negative_transferred_repaid,False,True,False,False
rawr2q_00130,cand_00130,131,12786583,12786580,3,12786847,12786583.0,29.727813795617536,positive,0.071246224678351,463.80532152250925,33.04437814420752,positive_harmless,False,True,False,False
rawr2q_00131,cand_00131,132,1189387,1189386,1,1189387,1189387.0,12.988948606314286,positive,0.0709787746513286,195.6906831101024,13.889884897836515,positive_harmless,False,True,False,False
rawr2q_00132,cand_00132,133,30343471,30342328,1143,30343471,30343471.0,-126.54371300174604,negative,0.0943688419287908,10034.54017714075,946.9479358046959,negative_transferred_repaid,False,True,False,False
rawr2q_00133,cand_00133,134,1189751,1189750,1,1189751,1189751.0,12.989254599495716,positive,0.0714970560553375,195.69924424951205,13.991919836094548,positive_harmless,False,True,False,False
rawr2q_00134,cand_00134,135,12831227,12830878,349,12831293,12831227.0,-5.285039920639065,negative,0.0716348006649615,5004.629986494569,358.5056714844274,negative_transferred_repaid,False,True,False,False
rawr2q_00135,cand_00135,136,359539,359538,1,359539,359539.0,11.792577934264838,positive,0.0782047695913046,163.65005020423962,12.79821446982799,positive_harmless,False,True,False,False
rawr2q_00136,cand_00136,137,2819,2818,1,2819,2819.0,6.944137491114112,positive,0.1252023670442801,63.10932047772483,7.901436306367206,positive_harmless,False,True,False,False
rawr2q_00137,cand_00137,138,7048213,7048210,3,7048303,7048213.0,28.53656905120186,positive,0.0741760381642046,430.6557341661463,31.944336173141618,positive_harmless,False,True,False,False
rawr2q_00138,cand_00138,139,109556411,109553597,2814,109556411,109556411.0,-129.7691972891198,negative,0.13072783862462,18178.849344311962,2376.4816834644935,negative_transferred_repaid,False,True,False,False
rawr2q_00139,cand_00139,140,1512661,1512660,1,1512661,1512661.0,13.229380909503124,positive,0.0706156379648199,202.4752810677319,14.297921144704109,positive_harmless,False,True,False,False
rawr2q_00140,cand_00140,141,12799573,12799572,1,12799573,12799573.0,15.36492236895841,positive,0.0616477751710293,267.81068414203537,16.509932844387738,positive_harmless,False,True,False,False
rawr2q_00141,cand_00141,142,2275961,2275960,1,2275961,2275961.0,13.637912938756417,positive,0.0680251836107398,214.26849520261246,14.57565372815463,positive_harmless,False,True,False,False
rawr2q_00142,cand_00142,143,42533,42532,1,42533,42533.0,9.658035524203411,positive,0.0954963866947735,113.59372123518189,10.847789929173235,positive_harmless,False,True,False,False
rawr2q_00143,cand_00143,144,445069,445068,1,445069,445069.0,12.005984605308186,positive,0.0786725939660381,169.15563555351352,13.307912632968687,positive_harmless,False,True,False,False
rawr2q_00144,cand_00144,145,1517807,1517806,1,1517807,1517807.0,13.232777087879647,positive,0.070706350398406,202.57194363327184,14.323122827420269,positive_harmless,False,True,False,False
rawr2q_00145,cand_00145,146,1518061,1518060,1,1518061,1518061.0,13.232944420583566,positive,0.0707800350270976,202.57670687942087,14.338386408599492,positive_harmless,False,True,False,False
rawr2q_00146,cand_00146,147,3458821,3458820,1,3458821,3458821.0,14.056438337519856,positive,0.0670028543786573,226.69633541153766,15.18930154975451,positive_harmless,False,True,False,False
rawr2q_00147,cand_00147,148,359701,359700,1,359701,359701.0,11.793028409774374,positive,0.0779234045557953,163.66157589329424,12.753067188572162,positive_harmless,False,True,False,False
rawr2q_00148,cand_00148,149,1511821,1511818,3,1511863,1511821.0,25.45764956203124,positive,0.0810451897299419,350.67146384142916,28.42023531990509,positive_harmless,False,True,False,False
rawr2q_00149,cand_00149,150,108590687,108589025,1662,108590687,108590687.0,-181.7529341824936,negative,0.0995905772584955,13957.39352890752,1390.0248785678896,negative_transferred_repaid,False,True,False,False
rawr2q_00150,cand_00150,151,39670783,39670780,3,39670973,39670783.0,31.992251009850825,positive,0.0668468275799452,530.2059988436567,35.44258898655455,positive_harmless,False,True,False,False
rawr2q_00151,cand_00151,152,3291539,3291538,1,3291539,3291539.0,14.006865794521072,positive,0.0668271319376652,225.20602097476657,15.04987247683732,positive_harmless,False,True,False,False
rawr2q_00152,cand_00152,153,108849263,108847420,1843,108849263,108849263.0,-288.5408809320145,negative,0.1012159404301471,14701.549882292638,1488.0311971169679,negative_transferred_repaid,False,True,False,False
