row_id,candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,scale_used,R_R2Q_rec,delta_D_raw,delta_D_available,Q_delta_D_prim,Q_delta_D_ep_col,Q_delta_D_best,bridge_exc_raw,Q_exc_prim,Q_exc_best,Q_R2Q_formula,formula_residual,formula_residual_abs,formula_residual_frac,route_A_alpha,neg_E_theta_norm,sign_consistent,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_pass,pos_harm_prim_violation,primitive_full_available,primitive_partial_available,channel,near_forbidden_flag,forbidden_flag,post_P0_flag,finite_zone_flag
rawr2q_00010,cand_00010,11,211,210,1,211,4.351858133476067,positive,0.15193769863844186,0.1912764152417241,28.642385480853928,5.478612818749345,,False,,,,,,,,,,,,-0.15193769863844186,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00011,cand_00011,12,3279709,3278912,797,3279709,-166.86828088206357,negative,-0.026258689980775633,0.1060058846880691,6354.78315956471,673.6444108305001,-466.2432979484343,True,0.07336887604837976,0.0733688760483797,0.07336887604837976,72.48431875885103,0.01140626154171027,0.01140626154171027,0.08477513759009003,0.021230747097979064,0.021230747097979064,0.20027894829095816,4.036982986039194,0.026258689980775633,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00012,cand_00012,13,42899,42898,1,42899,9.666603794621116,positive,0.08496138647874053,0.0968247715409328,113.7764365114256,11.016377471960228,,False,,,,,,,,,,,,-0.08496138647874053,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00013,cand_00013,14,1195591,1195386,205,1195669,18.90523282037472,positive,0.006742297749720769,0.0899443884131837,2803.974775684992,252.2017963249805,-181.7593802670372,True,0.06482204542037459,0.0648220454203745,0.06482204542037459,35.651017552909366,0.01271445729899623,0.01271445729899623,0.07753650271937082,0.012407885693812876,0.012407885693812876,0.13795063719610745,,-0.006742297749720769,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True
rawr2q_00014,cand_00014,15,43133,43132,1,43133,9.672043644375696,positive,0.08492255700810557,0.0943896668138165,113.8925155474597,10.750276595112137,,False,,,,,,,,,,,,-0.08492255700810557,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00015,cand_00015,16,58309,58308,1,58309,9.973511734352114,positive,0.08282412152012163,0.0939517191622745,120.41795978396352,11.313474339717006,,False,,,,,,,,,,,,-0.08282412152012163,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00016,cand_00016,17,59333,59332,1,59333,9.990920922612805,positive,0.08270606437914654,0.0929815072257821,120.80034272712788,11.232197940159397,,False,,,,,,,,,,,,-0.08270606437914654,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00017,cand_00017,18,3241093,3239129,1964,3241093,-165.06704136906455,negative,-0.01657311004889265,0.159654089699117,9959.931532590872,1590.143802301327,-1395.5062112850246,True,0.14011202855347463,0.1401120285534746,0.14011202855347463,81.42228980252094,0.008174984891822905,0.008174984891822905,0.14828701344529754,0.01136707625381947,0.01136707625381947,0.07119815267646311,9.633321038001824,0.01657311004889265,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00018,cand_00018,19,1515197,1513853,1344,1515197,-63.24655312102391,negative,-0.008518496923980384,0.1510851987794436,7424.614187859693,1121.749310433459,-1004.7642034281848,True,0.1353288100910507,0.1353288100910507,0.1353288100910507,76.78974942550394,0.010342591208451771,0.010342591208451771,0.14567140129950246,0.00541379747994114,0.00541379747994114,0.035832745521580056,17.736133513662992,0.008518496923980384,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00019,cand_00019,20,58511,58510,1,58511,9.97697004973177,positive,0.08280064311811526,0.0923670994574258,120.4938714727083,11.12966941032993,,False,,,,,,,,,,,,-0.08280064311811526,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00020,cand_00020,21,30847123,30831334,15789,30847123,-424.33160930738086,negative,-0.01135596738560949,0.338124053326903,37366.399083278666,12634.478316268856,-12121.907568691418,True,0.3244066291128366,0.3244066291128366,0.3244066291128366,225.3338417937175,0.006030386853480715,0.006030386853480715,0.3304370159663173,0.00768703736058568,0.00768703736058568,0.022734370077936297,29.775010956387614,0.01135596738560949,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00021,cand_00021,22,60209,60208,1,60209,10.005577121783782,positive,0.0826069335200711,0.0940510554686493,121.1227277835306,11.391720389282945,,False,,,,,,,,,,,,-0.0826069335200711,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00022,cand_00022,23,354553,354550,3,354619,22.55722059933116,positive,0.07975260251989916,0.0920232096308952,282.8399310693702,26.02783826878461,,False,,,,,,,,,,,,-0.07975260251989916,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00023,cand_00023,24,180619079,180557417,61662,180619079,-1166.673386312199,negative,-0.012998385316577796,0.5459231094474968,89755.2548180161,48999.46779950376,-47831.82037550756,True,0.5329138719787416,0.5329138719787416,0.5329138719787416,459.0970686143192,0.0051149881925594744,0.0051149881925594744,0.5380288601713011,0.007894249276195642,0.007894249276195642,0.014460368391777813,41.99930192492762,0.012998385316577796,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00024,cand_00024,25,109813367,109790208,23159,109813367,-719.8064293124298,negative,-0.013798807743205282,0.3557665519303423,52164.39294669296,18558.346212184424,-17682.881280788435,True,0.3389837450779626,0.3389837450779626,0.3389837450779626,238.2995725304463,0.004568242033870992,0.004568242033870992,0.3435519871118336,0.012214564818508689,0.012214564818508689,0.034333089359396135,25.782412404834506,0.013798807743205282,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00025,cand_00025,26,230563,230560,3,230647,21.69655017143579,positive,0.08214696809023421,0.0944180902326222,264.11869696278075,24.93758296195443,,False,,,,,,,,,,,,-0.08214696809023421,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00026,cand_00026,27,1192781,1192323,458,1192781,-38.252494546276125,negative,-0.009130193097605441,0.0967472985369818,4189.669828156048,405.3392376359985,-325.52679180880466,True,0.07769748098553032,0.0776974809855303,0.07769748098553032,50.44514412859007,0.012040362653300515,0.012040362653300515,0.08973784363883083,0.0070094548981509686,0.0070094548981509686,0.07245116922279328,10.596413186743613,0.009130193097605441,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00027,cand_00027,28,109670797,109660803,9994,109670797,-700.5003791113922,negative,-0.020444919093745895,0.2345732370876761,34262.81003604829,8037.138261875964,-7240.816620533022,True,0.21133166289965347,0.2113316628996534,0.21133166289965347,335.81014783297,0.009801010117957644,0.009801010117957644,0.2211326730176111,0.013440564070064998,0.013440564070064998,0.057297943435215236,11.473424571263386,0.020444919093745895,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00028,cand_00028,29,3456977,3455716,1261,3456977,-56.54292508843059,negative,-0.007024363751630143,0.1341559286414388,8049.543999669534,1079.894050415788,-945.3034224797802,True,0.11743564884154789,0.1174356488415478,0.11743564884154789,62.47652506736517,0.007761498672462699,0.007761498672462699,0.1251971475140106,0.008958781127428206,0.008958781127428206,0.06677886857592792,19.098659093544985,0.007024363751630143,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00029,cand_00029,30,4994789,4991760,3029,4994789,-113.94054074237602,negative,-0.00870241751082165,0.1879865387221068,13092.975670345444,2461.303177840996,-2292.6780519420754,True,0.17510748585096741,0.1751074858509674,0.17510748585096741,74.79600740040587,0.005712682073473406,0.005712682073473406,0.18082016792444083,0.007166370797665966,0.007166370797665966,0.03812172321689339,21.601645575880653,0.00870241751082165,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00030,cand_00030,31,7108243,7105465,2778,7108243,-80.20709910296955,negative,-0.006113793125343279,0.1766899326140388,13119.040415432122,2318.0023669635534,-2126.957375998616,True,0.16212751151346744,0.1621275115134674,0.16212751151346744,89.51022293063807,0.00682292455059029,0.00682292455059029,0.16895043606405774,0.007739496549981073,0.007739496549981073,0.04380270248270011,28.90021448086174,0.006113793125343279,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00031,cand_00031,32,3293113,3292080,1033,3293113,-117.56184933337444,negative,-0.016240843463246078,0.1154116378424172,7238.654174546005,835.424934059205,-703.1382912358818,True,0.09713660499328679,0.0971366049932867,0.09713660499328679,44.40858594402789,0.006134922994413269,0.006134922994413269,0.10327152798770006,0.01214010985471714,0.01214010985471714,0.10518965055580634,7.106258865409305,0.016240843463246078,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00032,cand_00032,33,1197619,1197615,4,1197697,23.99169028406876,positive,0.06123905776439849,0.0726584885625681,391.7710552695081,28.465492738444787,,False,,,,,,,,,,,,-0.06123905776439849,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00033,cand_00033,34,127,126,1,127,3.844187086458591,positive,0.16381840768506986,0.2157084836048593,23.466148528612173,5.061847315153332,,False,,,,,,,,,,,,-0.16381840768506986,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00034,cand_00034,35,354953,354952,1,354953,11.779740665326448,positive,0.0721259667898836,0.080127585396028,163.3217714729985,13.08657919073326,,False,,,,,,,,,,,,-0.0721259667898836,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00035,cand_00035,36,39707851,39704004,3847,39707851,-452.5803398765943,negative,-0.02383441267313675,0.1623741874086595,18988.52495688672,3083.246309963532,-2604.19045438886,True,0.13714548445978042,0.1371454844597804,0.13714548445978042,209.6467847455952,0.011040709334800697,0.011040709334800697,0.14818619379458112,0.014187993614078381,0.014187993614078381,0.0873783810130509,6.812594446334645,0.02383441267313675,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00036,cand_00036,37,1657,1656,1,1657,6.412764017426562,positive,0.11670377630242393,0.1389495863976313,54.94907037805399,7.635150601964936,,False,,,,,,,,,,,,-0.11670377630242393,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00037,cand_00037,38,155921,155920,1,156007,10.957104747706284,positive,0.07663085853812723,0.0868104441327406,142.98554076951442,12.412638298761632,,False,,,,,,,,,,,,-0.07663085853812723,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00038,cand_00038,39,39690667,39682692,7975,39690667,-364.0109776889212,negative,-0.013314979027263146,0.2349256240499423,27338.45670681034,6422.504002409749,-5972.95270429004,True,0.21848170759405397,0.2184817075940539,0.21848170759405397,188.65092151155025,0.006900569535973662,0.006900569535973662,0.22538227713002762,0.00954334691991468,0.00954334691991468,0.0406228437553746,17.64370965729043,0.013314979027263146,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00039,cand_00039,40,30417481,30409154,8327,30417481,-228.7179970545885,negative,-0.008442263113784956,0.24963148266117,27092.02425604648,6763.022183329264,-6388.011550910226,True,0.23578937810394623,0.2357893781039462,0.23578937810394623,231.2263682727644,0.008534850186440335,0.008534850186440335,0.24432422829038658,0.005307254370783415,0.005307254370783415,0.021260356723462888,29.569261144391373,0.008442263113784956,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00040,cand_00040,41,604672261,604520611,151650,604672261,-1617.0683062109456,negative,-0.010156320244579683,0.7568596623500748,159217.93201370913,120505.63026397306,-118889.25056613778,True,0.7467076670478365,0.7467076670478365,0.7467076670478365,234.02143940953465,0.0014698183580815804,0.0014698183580815804,0.7481774854059181,0.008682176944156739,0.008682176944156739,0.011471316779121622,74.52105133786054,0.010156320244579683,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,True,False,True,False
rawr2q_00041,cand_00041,42,7117417,7115469,1948,7117417,-117.76229972501552,negative,-0.010717780209247962,0.1460888226947264,10987.564348763462,1605.1603399934024,-1430.1054790106923,True,0.13015673297709843,0.1301567329770984,0.13015673297709843,83.96168172265811,0.007641518998895068,0.007641518998895068,0.1377982519759935,0.008290570718732904,0.008290570718732904,0.05675020556539937,13.630511154601953,0.010717780209247962,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00042,cand_00042,43,12781267,12779528,1739,12781267,-151.7480364006467,negative,-0.013590059484822,0.1300675391522673,11166.105385346242,1452.347849386865,-1229.9006183879278,True,0.1101458902583867,0.1101458902583867,0.1101458902583867,59.99064002851856,0.005372566168616575,0.005372566168616575,0.11551845642700327,0.01454908272526402,0.01454908272526402,0.1118579072079754,9.570785124048403,0.013590059484822,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00043,cand_00043,44,109588091,109577354,10737,109588091,-629.3445955758762,negative,-0.017722668774810324,0.2415685632788372,35510.71249892,8578.27179937195,-7902.204580257003,True,0.22253016129984254,0.2225301612998425,0.22253016129984254,235.6779201208592,0.006636811923388666,0.006636811923388666,0.2291669732232312,0.012401590055605982,0.012401590055605982,0.05133776467963302,13.630484570257538,0.017722668774810324,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00044,cand_00044,45,12836777,12833438,3339,12836777,-163.66723291570224,negative,-0.01057235151407977,0.1752468754780604,15480.68399898904,2712.9415010860344,-2489.441898656397,True,0.16080955459196564,0.1608095545919656,0.16080955459196564,94.22200439377092,0.006086423855685192,0.006086423855685192,0.16689597844765083,0.00835089703040956,0.00835089703040956,0.04765218785001978,16.575959969234344,0.01057235151407977,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00045,cand_00045,46,618029,618028,1,618029,12.3342906609052,positive,0.0693704230771723,0.0748436752518515,177.80330742950363,13.307452999958883,,False,,,,,,,,,,,,-0.0693704230771723,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00046,cand_00046,47,12807413,12805898,1515,12807413,-205.7621329185172,negative,-0.01973779972864051,0.1184377830877646,10424.775595424971,1234.687310709565,-997.9957473512264,True,0.09573306765367764,0.0957330676536776,0.09573306765367764,69.99762783200504,0.006714545286013089,0.006714545286013089,0.10244761293969074,0.01599017014807387,0.01599017014807387,0.135009029476893,6.000556531937327,0.01973779972864051,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00047,cand_00047,48,3440630,3439819,811,3440807,46.90968440981942,positive,0.007271246588628184,0.1225172337511368,6451.395072088945,790.4070780680534,-691.6775565305757,True,0.1072136412049886,0.1072136412049886,0.1072136412049886,57.48108875473781,0.008909869588272725,0.008909869588272725,0.11612351079326132,0.006393722957875478,0.006393722957875478,0.052186315035995114,,-0.007271246588628184,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True
rawr2q_00048,cand_00048,49,33902159,33888759,13400,33902159,-291.8733586694325,negative,-0.008386765527824882,0.3075518627750951,34801.659555293445,10703.315223895188,-10356.155825807087,True,0.2975764937115444,0.2975764937115444,0.2975764937115444,173.36115126700133,0.0049814047227133606,0.0049814047227133606,0.30255789843425773,0.004993964340837376,0.004993964340837376,0.016237795784346577,36.67109349304285,0.008386765527824882,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00049,cand_00049,50,3457967,3457512,455,3457967,-93.6529697629686,negative,-0.01936803677353957,0.0793601948576568,4835.439485065229,383.74141975718425,-267.71927672099514,True,0.05536606911282309,0.055366069112823,0.05536606911282309,30.359882641400645,0.006278619086263076,0.006278619086263076,0.06164468819908617,0.017715506658570634,0.017715506658570634,0.22322912248824214,4.097482661024165,0.01936803677353957,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00050,cand_00050,51,12842173,12840082,2091,12842173,-192.29332879440085,negative,-0.01569578218047432,0.1392439305539144,12251.274041864272,1705.9155518823231,-1468.9981860940732,True,0.11990574866534748,0.1199057486653474,0.11990574866534748,61.318915110935,0.005005105175298497,0.005005105175298497,0.12491085384064597,0.01433307671326843,0.01433307671326843,0.10293501954628285,8.871423478795148,0.01569578218047432,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00051,cand_00051,52,1512479,1512478,1,1512479,13.229260584493224,positive,0.06533876260529117,0.0713499660129912,202.4718567814125,14.446360099941003,,False,,,,,,,,,,,,-0.06533876260529117,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00052,cand_00052,53,356173,356170,3,356243,22.56633807844032,positive,0.07972781383092299,0.0917954514179663,283.0422282278585,25.981989110523315,,False,,,,,,,,,,,,-0.07972781383092299,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00053,cand_00053,54,7112297,7110038,2259,7112297,-113.30394854654696,negative,-0.009576781758147345,0.1547550134720171,11831.108968329036,1830.9234277826624,-1681.6041273500573,True,0.14213410863272255,0.1421341086327225,0.14213410863272255,36.23123036355423,0.003062369762677568,0.003062369762677568,0.14519647839540012,0.00955853507661697,0.00955853507661697,0.061765592352491704,16.159396484143635,0.009576781758147345,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00054,cand_00054,55,12895717,12894136,1581,12895717,-156.60587200935356,negative,-0.014693224235645673,0.1217247995908262,10658.373512699049,1297.388379797462,-1099.6240179754095,True,0.1031699645978112,0.1031699645978112,0.1031699645978112,87.99334457305758,0.008255794795351922,0.008255794795351922,0.11142575939316313,0.010299040197663076,0.010299040197663076,0.0846092187646474,8.284417200652433,0.014693224235645673,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00055,cand_00055,56,1511449,1511046,403,1511527,9.625130217388572,positive,0.0023682517122969953,0.0952884508457212,4064.234459289399,387.2746054994842,-329.9465646577695,True,0.08118295535426816,0.0811829553542681,0.08118295535426816,31.371536904404707,0.007718928919738007,0.007718928919738007,0.08890188427400617,0.006386566571715033,0.006386566571715033,0.0670235114017683,,-0.0023682517122969953,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True
rawr2q_00056,cand_00056,57,179620853,179616870,3983,179620853,-637.8829200418768,negative,-0.02797937265185731,0.1434186712486546,22798.32818194132,3269.7059345447788,-2527.025590101053,True,0.11084258327778278,0.1108425832777827,0.11084258327778278,185.7346871182781,0.008146855578006791,0.008146855578006791,0.11898943885578957,0.024429232392865027,0.024429232392865027,0.17033509082307996,5.125871585227779,0.02797937265185731,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00057,cand_00057,58,1188361,1188358,3,1188511,24.97616952660599,positive,0.07369547219482654,0.0833294497303515,338.9105026775217,28.241225695954704,,False,,,,,,,,,,,,-0.07369547219482654,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00058,cand_00058,59,293,292,1,293,4.680172609017068,positive,0.14505703764384356,0.1707575979731007,32.26436086822776,5.509384761995878,,False,,,,,,,,,,,,-0.14505703764384356,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00059,cand_00059,60,3290983,3290975,8,3291137,37.02008815604045,positive,0.05811918653763217,0.0730965487832678,636.9684498607004,46.560195368645154,-43.37603271443948,True,0.06809761570439705,0.068097615704397,0.06809761570439705,13.100680718981152,0.020567236449224698,0.020567236449224698,0.08866485215362176,-0.015568303370353961,0.015568303370353961,0.21298274172306247,,-0.05811918653763217,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True
rawr2q_00060,cand_00060,61,1190071,1190068,3,1190143,24.97904537377347,positive,0.0736894995793346,0.0832943901091022,338.97699830192045,28.234882334572635,,False,,,,,,,,,,,,-0.0736894995793346,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
rawr2q_00061,cand_00061,62,113166227,113154493,11734,113166227,-570.3217879884924,negative,-0.015309916844449729,0.2503069484559692,37251.7887447083,9324.381565214351,-8753.869097322327,True,0.23499191293373353,0.2349919129337335,0.23499191293373353,155.79720659571103,0.0041822745120619845,0.0041822745120619845,0.23917418744579552,0.011132761010173658,0.011132761010173658,0.04447643614708519,16.349334290911738,0.015309916844449729,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00062,cand_00062,63,30816007,30813688,2319,30816007,-215.2921471839013,negative,-0.015035736785433854,0.1321516982536188,14318.696200672355,1892.2400196964916,-1627.3307655551475,True,0.11365076420007666,0.1136507642000766,0.11365076420007666,108.02985084773992,0.007544670920713243,0.007544670920713243,0.12119543512078991,0.010956263132828895,0.010956263132828895,0.08290671461370244,8.789173429907551,0.015035736785433854,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True
rawr2q_00063,cand_00063,64,604810421,604757400,53021,604810421,-1034.3984432700745,negative,-0.010987106031064241,0.4494568065190746,94146.57875745282,42314.82063302129,-41097.65520487146,True,0.436528398028676,0.436528398028676,0.436528398028676,157.97632240264647,0.0016779826148503646,0.0016779826148503646,0.43820638064352635,0.011250425875548253,0.011250425875548253,0.02503116142055976,40.90766078422372,0.010987106031064241,1.0,False,True,1.0,False,False,False,1.0,False,True,True,negative_transferred_repaid,False,False,True,False
rawr2q_00064,cand_00064,65,3438889,3438886,3,3439001,27.10131744255433,positive,0.06907435898944266,0.0792717980142518,392.34989421612295,31.10228156521356,,False,,,,,,,,,,,,-0.06907435898944266,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True
